Stimulus,Timestamp,x,y
I10P1R3,1518614862968,5,0
I10P1R3,1518614863151,4,0
I10P1R3,1518614863300,3,0
I10P1R3,1518614863367,3,1
I10P1R3,1518614863780,3,2
I10P1R3,1518614864013,2,2
I10P1R3,1518614864033,2,1
I10P1R3,1518614864086,2,0
I10P1R3,1518614864360,3,0
I10P1R3,1518614864477,4,0
I10P1R3,1518614864659,3,0
I10P1R3,1518614864808,4,0
I10P1R3,1518614864925,5,0
I10P1R3,1518614865179,4,0
I10P1R3,1518614865739,3,0
I10P1R3,1518614866054,4,0
I10P1R3,1518614866220,3,0
I10P1R3,1518614867784,2,0
I10P1R3,1518614868296,3,0
I10P1R3,1518614868499,4,0
I10P1R3,1518614868757,3,0
I04P2R4,1518614874895,2,1
I04P2R4,1518614874901,2,0
I04P2R4,1518614875095,2,1
I04P2R4,1518614875194,2,2
I04P2R4,1518614875279,2,1
I04P2R4,1518614875763,2,0
I04P2R4,1518614875993,3,0
I02P2R3,1518614886744,2,1
I02P2R3,1518614886911,2,2
I02P2R3,1518614887772,2,1
I02P2R3,1518614887920,2,2
I10P1R2,1518614897444,3,5
I10P1R2,1518614897496,3,6
I10P1R2,1518614897527,2,6
I10P1R2,1518614897609,1,6
I10P1R2,1518614897676,0,5
I10P1R2,1518614898009,0,4
I10P1R2,1518614898108,0,3
I10P1R2,1518614898194,0,2
I10P1R2,1518614898212,1,2
I10P1R2,1518614898309,2,2
I10P1R2,1518614898328,2,1
I10P1R2,1518614898377,3,1
I10P1R2,1518614898408,3,0
I10P1R2,1518614898441,4,0
I10P1R2,1518614898555,5,0
I10P1R2,1518614898606,6,0
I10P1R2,1518614898639,7,0
I10P1R2,1518614898672,8,0
I10P1R2,1518614901113,7,0
I10P1R2,1518614901161,6,0
I10P1R2,1518614901229,5,0
I10P1R2,1518614901525,4,0
I10P1R2,1518614901807,5,0
I10P1R2,1518614901939,6,0
I10P1R2,1518614902902,5,0
I10P1R2,1518614903826,4,0
I10P1R2,1518614903963,3,0
I10P1R2,1518614904212,4,0
I10P1R2,1518614904245,5,0
I10P1R2,1518614904262,6,0
I10P1R2,1518614904281,7,0
I10P1R2,1518614904296,8,0
I10P1R2,1518614904411,8,1
I10P1R2,1518614904430,8,2
I10P1R2,1518614904461,8,3
I10P1R2,1518614904511,8,4
I10P1R2,1518614904561,8,5
I10P1R2,1518614904677,8,4
I10P1R2,1518614904734,8,3
I10P1R2,1518614904794,8,2
I10P1R2,1518614904909,8,3
I10P1R2,1518614905143,8,2
I10P1R2,1518614905357,8,1
I10P1R2,1518614905407,8,0
I10P1R2,1518614905739,7,0
I10P1R2,1518614905771,6,1
I10P1R2,1518614905841,5,1
I10P1R2,1518614905921,4,1
I10P1R2,1518614906005,3,0
I10P1R2,1518614906138,4,0
I10P1R2,1518614906370,5,0
I10P1R2,1518614906470,4,0
I10P1R2,1518614906536,3,0
I10P1R2,1518614906585,2,0
I10P1R2,1518614906634,1,0
I10P1R2,1518614906718,0,0
I10P1R2,1518614906734,1,0
I10P1R2,1518614906850,2,0
I10P1R2,1518614906953,3,0
I10P1R2,1518614907298,2,0
I10P1R2,1518614907514,3,0
I10P1R2,1518614907699,2,0
I04P2R1,1518614912109,3,7
I04P2R1,1518614912121,2,6
I04P2R1,1518614912294,2,7
I04P2R1,1518614912432,2,6
I04P2R1,1518614912493,3,6
I04P2R1,1518614912509,3,5
I04P2R1,1518614912612,3,4
I04P2R1,1518614912724,4,4
I04P2R1,1518614912774,3,4
I04P2R1,1518614912809,3,3
I04P2R1,1518614912890,3,2
I04P2R1,1518614912939,2,2
I04P2R1,1518614913055,1,2
I04P2R1,1518614913192,1,1
I04P2R1,1518614913258,1,0
I04P2R1,1518614913735,2,0
I01P2R1,1518614918763,1,0
I01P2R1,1518614918965,2,0
I01P2R1,1518614919065,3,0
I01P2R1,1518614919465,2,0
I04P2R3,1518614925152,3,0
I04P2R3,1518614925269,2,0
I01P2R4,1518614934509,1,3
I01P2R4,1518614934557,0,4
I01P2R4,1518614934806,0,3
I01P2R4,1518614935056,0,2
I01P2R4,1518614935784,0,1
I02P1R2,1518614940249,3,8
I02P1R2,1518614940334,3,7
I02P1R2,1518614940381,3,6
I02P1R2,1518614940447,3,5
I02P1R2,1518614940464,2,5
I02P1R2,1518614940514,2,4
I02P1R2,1518614940645,3,4
I02P1R2,1518614940744,2,4
I02P1R2,1518614940781,2,3
I02P1R2,1518614940854,1,3
I02P1R2,1518614940911,1,2
I02P1R2,1518614941011,1,1
I02P1R2,1518614941093,1,0
I02P1R2,1518614941110,2,0
I02P1R2,1518614941226,3,1
I02P1R2,1518614941243,3,0
I02P1R2,1518614941293,4,0
I02P1R2,1518614941391,5,0
I02P1R2,1518614941463,4,0
I02P1R2,1518614941541,3,0
I01P1R4,1518614945658,1,5
I01P1R4,1518614946122,0,5
I01P1R4,1518614946154,1,5
I10P1R4,1518614950583,1,8
I10P1R4,1518614950788,0,8
I10P1R4,1518614950999,1,8
I10P1R4,1518614951533,1,7
I10P1R4,1518614951646,1,8
I09P2R3,1518614955477,2,7
I09P2R3,1518614955510,2,5
I09P2R3,1518614955528,2,4
I09P2R3,1518614955561,2,3
I09P2R3,1518614955818,2,4
I02P1R4,1518614961367,2,4
I02P1R4,1518614961865,2,5
I01P1R1,1518614966208,2,6
I01P1R1,1518614966328,1,6
I01P1R1,1518614966343,1,7
I01P1R1,1518614966376,2,7
I01P1R1,1518614966414,2,6
I01P1R1,1518614966510,3,6
I01P1R1,1518614966659,3,5
I01P1R1,1518614966728,4,5
I01P1R1,1518614966958,5,5
I01P1R1,1518614966974,5,4
I01P1R1,1518614967159,5,3
I01P1R1,1518614967240,4,3
I01P1R1,1518614967342,4,2
I01P1R1,1518614967522,3,2
I01P1R1,1518614967991,3,1
I01P1R1,1518614968218,4,1
I01P1R1,1518614968338,4,0
I01P1R1,1518614968501,3,0
I01P1R1,1518614968783,2,0
I01P1R1,1518614968866,1,0
I01P1R1,1518614968916,0,0
I01P1R1,1518614969433,1,0
I01P1R1,1518614969530,2,0
I01P1R1,1518614969597,3,0
I01P1R1,1518614970562,4,0
I01P1R1,1518614970660,5,0
I01P1R1,1518614970747,6,0
I01P1R1,1518614970845,7,0
I01P1R1,1518614971504,6,0
I01P1R1,1518614971638,5,0
I09P2R2,1518614976403,3,1
I09P2R2,1518614976409,3,0
I09P2R2,1518614976582,3,1
I09P2R2,1518614976917,3,2
I09P2R2,1518614977180,3,1
I09P2R2,1518614977330,3,0
I09P2R2,1518614978695,4,0
I02P2R2,1518614987949,4,8
I02P2R2,1518614987962,5,8
I02P2R2,1518614988614,5,7
I02P2R2,1518614988661,5,6
I02P2R2,1518614988711,5,5
I02P2R2,1518614988764,4,5
I02P2R2,1518614988777,4,4
I02P2R2,1518614988976,4,5
I02P2R2,1518614989093,4,4
I02P2R2,1518614989260,4,5
I04P1R3,1518614993365,4,8
I04P1R3,1518614994367,5,8
I04P1R3,1518614994504,4,8
I04P1R3,1518614995462,4,7
I04P1R3,1518614995564,4,6
I04P1R3,1518614995579,3,6
I04P1R3,1518614995666,2,6
I04P1R3,1518614995732,1,6
I04P1R3,1518614995745,1,5
I04P1R3,1518614995796,0,5
I04P1R3,1518614995892,0,4
I04P1R3,1518614995975,0,5
I04P1R3,1518614996809,0,4
I04P1R3,1518614996925,1,3
I04P1R3,1518614996954,2,3
I04P1R3,1518614997005,3,3
I04P1R3,1518614997204,2,3
I09P2R1,1518615003315,4,5
I09P2R1,1518615003325,4,6
I09P2R1,1518615003774,4,7
I09P2R1,1518615004171,3,7
I09P2R1,1518615004404,4,7
I01P1R3,1518615010684,6,8
I01P1R3,1518615010741,7,8
I01P1R3,1518615010758,8,8
I01P1R3,1518615011438,8,7
I01P1R3,1518615011487,7,6
I01P1R3,1518615011589,7,5
I01P1R3,1518615011620,6,5
I01P1R3,1518615011687,6,4
I01P1R3,1518615011804,6,3
I01P1R3,1518615011870,6,2
I01P1R3,1518615011918,6,1
I01P1R3,1518615012005,6,0
I01P1R3,1518615012068,7,0
I01P1R3,1518615012168,6,0
I01P1R3,1518615012483,5,0
I01P1R3,1518615012649,6,0
I01P1R3,1518615012930,5,0
I01P1R3,1518615013113,6,0
I01P1R3,1518615013230,7,0
I01P1R3,1518615013328,8,0
I01P1R3,1518615013361,7,0
I01P1R3,1518615013511,6,0
I01P1R3,1518615013619,5,0
I01P1R3,1518615013810,4,0
I01P1R3,1518615013909,3,0
I01P1R3,1518615014126,2,0
I01P1R3,1518615014159,2,1
I01P1R3,1518615014209,2,2
I01P1R3,1518615014246,1,2
I01P1R3,1518615014275,2,2
I01P1R3,1518615014390,2,1
I01P1R3,1518615014425,2,0
I01P1R3,1518615014507,1,0
I01P1R3,1518615014590,2,0
I01P1R3,1518615014709,1,0
I01P1R3,1518615014756,2,0
I01P1R3,1518615015055,3,0
I01P1R3,1518615015270,2,0
I01P1R3,1518615015607,3,0
I01P1R3,1518615015951,2,0
I01P1R3,1518615016284,3,0
I09P1R2,1518615023069,6,5
I09P1R2,1518615023086,6,6
I09P1R2,1518615023102,6,7
I09P1R2,1518615023134,6,8
