Stimulus,Timestamp,x,y
I09P1R1,1518629445950,3,2
I09P1R1,1518629446066,4,2
I09P1R1,1518629446199,5,2
I09P1R1,1518629446517,4,2
I09P1R1,1518629446714,3,2
I09P1R1,1518629446814,2,2
I09P1R1,1518629446912,1,2
I09P1R1,1518629446997,0,2
I09P1R1,1518629447195,0,3
I09P1R1,1518629447891,1,3
I09P1R1,1518629448030,2,3
I09P1R1,1518629448141,3,3
I09P1R1,1518629448257,4,3
I09P1R1,1518629448389,5,3
I09P1R1,1518629448572,6,3
I09P1R1,1518629448837,5,3
I09P1R1,1518629449106,4,3
I09P1R1,1518629449242,3,3
I09P1R1,1518629449338,2,3
I09P1R1,1518629449451,1,3
I09P1R1,1518629449550,0,3
I09P1R1,1518629450861,0,2
I09P1R1,1518629450996,1,2
I09P1R1,1518629451195,2,2
I09P1R1,1518629451362,3,2
I09P1R1,1518629451496,3,3
I09P1R1,1518629451558,4,3
I09P1R1,1518629451907,3,3
I09P1R1,1518629452209,2,2
I04P1R4,1518629456524,1,3
I04P1R4,1518629456736,0,3
I04P1R4,1518629457483,1,3
I04P1R4,1518629457615,2,3
I10P1R4,1518629463028,2,4
I10P1R4,1518629463032,2,2
I10P1R4,1518629463075,2,1
I10P1R4,1518629463328,1,1
I10P1R4,1518629463440,2,1
I10P1R4,1518629463559,1,1
I10P1R4,1518629463688,2,1
I10P1R4,1518629463807,1,1
I10P1R4,1518629464650,0,1
I10P1R4,1518629464916,0,2
I10P1R4,1518629465645,1,2
I10P1R4,1518629465695,2,2
I10P1R4,1518629465779,3,2
I10P1R4,1518629465894,4,2
I10P1R4,1518629466280,3,2
I09P2R3,1518629471537,2,4
I09P2R3,1518629471587,2,3
I09P2R3,1518629471705,1,3
I09P2R3,1518629471820,0,3
I09P2R3,1518629471920,0,2
I09P2R3,1518629472136,0,3
I09P2R3,1518629472770,1,3
I09P2R3,1518629472851,2,3
I09P2R3,1518629472965,3,3
I09P2R3,1518629473049,4,3
I09P2R3,1518629473147,5,3
I09P2R3,1518629473272,6,4
I09P2R3,1518629473745,5,4
I09P2R3,1518629473877,4,4
I09P2R3,1518629473979,3,4
I09P2R3,1518629474062,2,4
I09P2R3,1518629474131,1,4
I09P2R3,1518629474211,0,4
I09P2R3,1518629475536,1,4
I09P2R3,1518629475618,2,4
I09P2R3,1518629475721,3,4
I09P2R3,1518629475802,4,4
I09P2R3,1518629475900,5,4
I09P2R3,1518629476034,6,4
I09P2R3,1518629476381,5,4
I09P2R3,1518629476532,4,4
I09P2R3,1518629476630,3,4
I09P2R3,1518629476729,2,4
I09P2R3,1518629476846,1,4
I09P2R3,1518629477097,1,5
I04P1R3,1518629481194,0,4
I04P1R3,1518629481410,0,3
I04P1R3,1518629481857,0,4
I04P1R3,1518629482686,1,4
I04P1R3,1518629482769,2,4
I04P1R3,1518629482853,3,4
I04P1R3,1518629482936,4,4
I04P1R3,1518629483036,5,4
I04P1R3,1518629483136,6,4
I04P1R3,1518629483307,7,4
I04P1R3,1518629483699,6,4
I04P1R3,1518629483897,5,4
I04P1R3,1518629484015,4,4
I04P1R3,1518629484114,3,4
I04P1R3,1518629484212,2,4
I04P1R3,1518629484296,1,4
I04P1R3,1518629484378,0,4
I04P1R3,1518629485426,0,3
I04P1R3,1518629485493,1,3
I04P1R3,1518629485574,2,3
I04P1R3,1518629485641,3,3
I04P1R3,1518629485661,3,2
I04P1R3,1518629485723,4,2
I04P1R3,1518629485756,4,1
I04P1R3,1518629485789,5,1
I04P1R3,1518629485857,5,0
I04P1R3,1518629485873,6,0
I04P1R3,1518629485993,7,0
I04P1R3,1518629487077,6,1
I04P1R3,1518629487101,6,0
I04P1R3,1518629487268,5,0
I04P1R3,1518629487400,4,0
I04P1R3,1518629487501,3,0
I04P1R3,1518629487619,2,0
I04P1R3,1518629487716,1,0
I04P1R3,1518629487815,1,1
I04P1R3,1518629487832,0,1
I04P1R3,1518629488727,1,1
I04P1R3,1518629488845,2,1
I04P1R3,1518629488943,3,1
I04P1R3,1518629489063,4,1
I04P1R3,1518629489175,5,1
I04P1R3,1518629489291,6,1
I04P1R3,1518629489393,7,1
I04P1R3,1518629489506,8,1
I04P1R3,1518629490156,7,1
I04P1R3,1518629490269,6,1
I04P1R3,1518629490391,5,1
I04P1R3,1518629490469,4,1
I04P1R3,1518629490552,3,1
I04P1R3,1518629490651,2,1
I04P1R3,1518629490750,1,1
I04P1R3,1518629490867,0,1
I04P1R3,1518629491249,0,2
I02P1R2,1518629497654,2,3
I02P1R2,1518629498233,1,2
I02P1R2,1518629498418,0,2
I02P1R2,1518629499831,1,2
I02P1R2,1518629499909,2,2
I02P1R2,1518629499975,3,2
I02P1R2,1518629500074,4,2
I02P1R2,1518629500158,5,2
I02P1R2,1518629500260,6,2
I02P1R2,1518629500410,7,2
I02P1R2,1518629500812,6,2
I02P1R2,1518629501005,5,2
I02P1R2,1518629501136,4,2
I02P1R2,1518629501254,3,2
I02P1R2,1518629501354,2,2
I02P1R2,1518629501456,1,2
I02P1R2,1518629501553,0,2
I02P1R2,1518629502715,1,2
I02P1R2,1518629502797,2,2
I02P1R2,1518629502896,3,2
I02P1R2,1518629502997,4,2
I02P1R2,1518629503079,5,2
I02P1R2,1518629503178,6,2
I02P1R2,1518629503297,7,2
I02P1R2,1518629503579,8,2
I02P1R2,1518629503814,8,1
I02P1R2,1518629504506,7,1
I02P1R2,1518629504771,6,1
I02P1R2,1518629504937,5,1
I02P1R2,1518629505072,4,1
I02P1R2,1518629505220,3,1
I02P1R2,1518629505369,2,1
I02P1R2,1518629505584,1,1
I02P1R2,1518629505751,0,1
I02P1R2,1518629506729,1,1
I02P1R2,1518629506838,2,1
I02P1R2,1518629506912,2,2
I02P1R2,1518629506928,3,2
I02P1R2,1518629507027,4,2
I02P1R2,1518629507127,5,2
I02P1R2,1518629507226,6,2
I02P1R2,1518629507360,7,2
I02P1R2,1518629507924,6,2
I02P1R2,1518629508072,5,2
I02P1R2,1518629508122,5,1
I02P1R2,1518629508172,4,1
I02P1R2,1518629508272,3,1
I02P1R2,1518629508357,2,1
I02P1R2,1518629508456,1,1
I02P1R2,1518629508537,0,1
I02P1R2,1518629509038,0,2
I02P1R2,1518629509799,1,2
I02P1R2,1518629509932,2,2
I02P1R2,1518629510052,3,2
I02P1R2,1518629510167,4,2
I02P1R2,1518629510285,5,2
I02P1R2,1518629510428,6,2
I02P1R2,1518629510661,7,2
I02P1R2,1518629510860,6,2
I02P1R2,1518629511228,5,2
I02P1R2,1518629511357,4,2
I02P1R2,1518629511475,3,2
I02P1R2,1518629511607,2,2
I02P1R2,1518629511723,1,2
I02P1R2,1518629511856,0,2
I04P2R3,1518629516368,0,0
I04P2R3,1518629516421,1,0
I04P2R3,1518629517381,2,0
I04P2R3,1518629517531,3,0
I04P2R3,1518629517999,4,0
I04P2R3,1518629518145,5,0
I04P2R3,1518629518244,6,0
I04P2R3,1518629518349,7,0
I04P2R3,1518629518430,8,0
I04P2R3,1518629519488,7,0
I04P2R3,1518629519588,6,0
I04P2R3,1518629519689,5,0
I04P2R3,1518629519755,4,0
I04P2R3,1518629519823,3,0
I04P2R3,1518629519905,2,0
I04P2R3,1518629519989,1,0
I04P2R3,1518629520070,0,0
I04P2R3,1518629520915,1,0
I04P2R3,1518629521031,2,0
I04P2R3,1518629521130,3,0
I04P2R3,1518629521213,4,0
I04P2R3,1518629521329,5,0
I04P2R3,1518629521446,6,0
I04P2R3,1518629521573,7,0
I04P2R3,1518629521762,8,0
I04P2R3,1518629521996,7,0
I04P2R3,1518629522210,6,0
I04P2R3,1518629522363,5,0
I04P2R3,1518629522477,4,0
I04P2R3,1518629522580,3,0
I04P2R3,1518629522675,2,0
I04P2R3,1518629522775,1,0
I04P2R3,1518629522910,0,0
I04P2R3,1518629523869,1,0
I04P2R3,1518629523986,2,0
I04P2R3,1518629524085,3,0
I04P2R3,1518629524184,4,0
I04P2R3,1518629524301,5,0
I04P2R3,1518629524416,6,0
I04P2R3,1518629524568,7,0
I04P2R3,1518629524815,8,0
I04P2R3,1518629525082,7,0
I04P2R3,1518629525362,6,0
I04P2R3,1518629525517,5,0
I04P2R3,1518629525644,4,0
I04P2R3,1518629525760,3,0
I04P2R3,1518629525860,2,0
I04P2R3,1518629526357,3,0
I04P2R3,1518629526507,4,0
I04P2R3,1518629526622,5,0
I04P2R3,1518629526772,6,0
I04P2R3,1518629526906,7,0
I04P2R3,1518629527038,8,0
I04P2R3,1518629528148,7,0
I04P2R3,1518629528266,6,0
I04P2R3,1518629528365,5,0
I04P2R3,1518629528448,4,0
I04P2R3,1518629528548,3,0
I04P2R3,1518629528647,2,0
I04P2R3,1518629528763,1,0
I04P2R3,1518629528898,0,0
I04P2R3,1518629529477,1,0
I04P2R3,1518629529625,2,0
I04P2R3,1518629529759,3,0
I04P2R3,1518629529874,4,0
I04P2R3,1518629529991,5,0
I04P2R3,1518629530107,6,0
I04P2R3,1518629530240,7,0
I04P2R3,1518629530456,8,0
I04P2R3,1518629530704,7,0
I04P2R3,1518629530970,6,0
I04P2R3,1518629531106,5,0
I04P2R3,1518629531236,4,0
I04P2R3,1518629531337,3,0
I04P2R3,1518629531465,2,0
I04P2R3,1518629531567,1,0
I04P2R3,1518629531753,0,0
I04P2R3,1518629532064,1,0
I04P2R3,1518629532265,2,0
I04P2R3,1518629532397,3,0
I04P2R3,1518629532530,4,0
I04P2R3,1518629532645,5,0
I04P2R3,1518629532778,6,0
I04P2R3,1518629532897,7,0
I04P2R3,1518629533078,8,0
I04P2R3,1518629533476,7,0
I04P2R3,1518629533695,6,0
I04P2R3,1518629533809,5,0
I04P2R3,1518629533923,4,0
I04P2R3,1518629534024,3,0
I04P2R3,1518629534140,2,0
I04P2R3,1518629534278,1,0
I04P2R3,1518629534719,2,0
I04P2R3,1518629534868,3,0
I04P2R3,1518629534985,4,0
I04P2R3,1518629535118,5,0
I04P2R3,1518629535285,6,0
I04P2R3,1518629535882,5,0
I01P2R1,1518629540411,5,0
I01P2R1,1518629540610,6,0
I01P2R1,1518629540776,7,0
I01P2R1,1518629540894,8,0
I01P2R1,1518629541889,7,0
I01P2R1,1518629541955,6,0
I01P2R1,1518629542041,5,0
I01P2R1,1518629542103,4,0
I01P2R1,1518629542169,3,0
I01P2R1,1518629542235,2,0
I01P2R1,1518629542319,1,0
I01P2R1,1518629542409,0,0
I01P2R1,1518629543201,1,0
I01P2R1,1518629543300,2,0
I01P2R1,1518629543381,3,0
I01P2R1,1518629543484,4,0
I01P2R1,1518629543565,5,0
I01P2R1,1518629543663,6,0
I01P2R1,1518629543769,7,0
I01P2R1,1518629543897,8,0
I01P2R1,1518629544510,7,0
I01P2R1,1518629544659,6,0
I01P2R1,1518629544757,5,0
I01P2R1,1518629544860,4,0
I01P2R1,1518629544940,3,0
I01P2R1,1518629545039,2,0
I01P2R1,1518629545139,1,0
I01P2R1,1518629545239,0,0
I01P2R1,1518629546052,1,0
I01P2R1,1518629546184,2,0
I01P2R1,1518629546334,3,0
I01P2R1,1518629546482,4,0
I01P2R1,1518629546615,5,0
I01P2R1,1518629546748,6,0
I01P2R1,1518629546898,7,0
I01P2R1,1518629547047,8,0
I01P2R1,1518629547481,7,0
I01P2R1,1518629547726,6,0
I01P2R1,1518629547860,5,0
I01P2R1,1518629547992,4,0
I01P2R1,1518629548108,3,0
I01P2R1,1518629548241,2,0
I01P2R1,1518629548379,1,0
I01P2R1,1518629548544,0,0
I01P2R1,1518629549104,1,0
I01P2R1,1518629549253,2,0
I01P2R1,1518629549369,3,0
I01P2R1,1518629549519,4,0
I01P2R1,1518629549635,5,0
I01P2R1,1518629549767,6,0
I01P2R1,1518629549968,7,0
I01P2R1,1518629550365,6,0
I01P2R1,1518629550564,5,0
I01P2R1,1518629550697,4,0
I01P2R1,1518629550780,3,0
I01P2R1,1518629550879,2,0
I01P2R1,1518629550996,1,0
I01P2R1,1518629551078,0,0
I01P2R1,1518629552065,1,0
I01P2R1,1518629552190,2,0
I01P2R1,1518629552292,3,0
I01P2R1,1518629552407,4,0
I01P2R1,1518629552523,5,0
I01P2R1,1518629552654,6,0
I01P2R1,1518629552821,7,0
I01P2R1,1518629553484,6,0
I01P2R1,1518629553734,5,0
I01P2R1,1518629553884,4,0
I01P2R1,1518629553999,3,0
I01P2R1,1518629554114,2,0
I01P2R1,1518629554264,1,0
I01P2R1,1518629554413,0,0
I01P2R1,1518629554994,1,0
I01P2R1,1518629555160,2,0
I01P2R1,1518629555277,3,0
I01P2R1,1518629555409,4,0
I01P2R1,1518629555496,4,1
I09P2R2,1518629559908,4,0
I09P2R2,1518629560105,5,0
I09P2R2,1518629560221,6,0
I09P2R2,1518629560320,7,0
I09P2R2,1518629560437,8,0
I09P2R2,1518629561067,7,0
I09P2R2,1518629561199,6,0
I09P2R2,1518629561282,5,0
I09P2R2,1518629561380,4,0
I09P2R2,1518629561449,3,0
I09P2R2,1518629561549,2,0
I09P2R2,1518629561640,1,0
I09P2R2,1518629561734,0,0
I09P2R2,1518629562215,0,1
I09P2R2,1518629562594,1,1
I09P2R2,1518629562710,2,1
I09P2R2,1518629562833,3,1
I09P2R2,1518629562941,4,1
I09P2R2,1518629563041,5,1
I09P2R2,1518629563156,6,1
I09P2R2,1518629563310,7,1
I09P2R2,1518629563559,8,1
I09P2R2,1518629563707,7,1
I09P2R2,1518629564037,6,1
I09P2R2,1518629564186,5,1
I09P2R2,1518629564309,4,1
I09P2R2,1518629564427,3,1
I09P2R2,1518629564535,2,1
I09P2R2,1518629564659,1,1
I09P2R2,1518629564799,0,1
I09P2R2,1518629565281,1,1
I09P2R2,1518629565448,2,1
I09P2R2,1518629565581,3,1
I09P2R2,1518629565679,4,1
I09P2R2,1518629565780,5,1
I09P2R2,1518629565896,6,1
I09P2R2,1518629566011,7,1
I09P2R2,1518629566127,8,1
I09P2R2,1518629566858,7,1
I09P2R2,1518629567014,6,1
I09P2R2,1518629567123,5,1
I09P2R2,1518629567239,4,1
I09P2R2,1518629567354,3,1
I09P2R2,1518629567456,2,1
I09P2R2,1518629567555,1,1
I09P2R2,1518629567672,0,1
I09P2R2,1518629568121,0,2
I09P2R2,1518629568206,0,1
I09P2R2,1518629568435,1,1
I09P2R2,1518629568519,1,2
I09P2R2,1518629568535,2,2
I09P2R2,1518629568634,3,2
I09P2R2,1518629568750,4,2
I09P2R2,1518629568868,5,2
I09P2R2,1518629569016,6,2
I09P2R2,1518629569347,7,2
I09P2R2,1518629569431,6,2
I09P2R2,1518629569778,5,1
I09P2R2,1518629569945,4,1
I09P2R2,1518629569977,4,2
I09P2R2,1518629570063,3,2
I09P2R2,1518629570176,2,2
I09P2R2,1518629570209,2,1
I09P2R2,1518629570278,1,1
I09P2R2,1518629570393,0,1
I09P2R2,1518629570740,0,2
I09P2R2,1518629571453,1,2
I09P2R2,1518629571569,2,2
I09P2R2,1518629571706,3,2
I09P2R2,1518629571818,4,2
I09P2R2,1518629571952,5,2
I09P2R2,1518629572101,6,2
I09P2R2,1518629572714,5,1
I09P2R2,1518629572865,4,1
I09P2R2,1518629572996,3,1
I09P2R2,1518629573131,2,1
I09P2R2,1518629573246,1,1
I09P2R2,1518629573378,0,1
I09P2R2,1518629573561,0,2
I09P2R2,1518629574326,1,2
I09P2R2,1518629574457,2,2
I09P2R2,1518629574578,3,2
I09P2R2,1518629574690,4,2
I09P2R2,1518629574825,5,2
I09P2R2,1518629574976,6,2
I09P2R2,1518629575171,7,2
I09P2R2,1518629575635,6,2
I09P2R2,1518629575901,5,2
I09P2R2,1518629576083,4,2
I01P1R2,1518629583169,5,0
I01P1R2,1518629583485,4,0
I01P1R2,1518629583637,3,0
I01P1R2,1518629583752,2,0
I01P1R2,1518629585310,1,0
I01P1R2,1518629585542,2,0
I01P1R2,1518629585656,3,0
I01P1R2,1518629585758,4,0
I01P1R2,1518629585823,5,0
I01P1R2,1518629585905,6,0
I01P1R2,1518629586006,7,0
I01P1R2,1518629586109,8,0
I01P1R2,1518629587066,7,0
I01P1R2,1518629587166,6,0
I01P1R2,1518629587250,5,0
I01P1R2,1518629587335,4,0
I01P1R2,1518629587414,3,0
I01P1R2,1518629587498,2,0
I01P1R2,1518629587598,1,0
I01P1R2,1518629587713,0,0
I01P1R2,1518629588384,1,0
I01P1R2,1518629588478,2,0
I01P1R2,1518629588595,3,0
I01P1R2,1518629588696,4,0
I01P1R2,1518629588794,5,0
I01P1R2,1518629588891,6,0
I01P1R2,1518629589016,7,0
I01P1R2,1518629589166,8,0
I01P1R2,1518629589671,7,0
I01P1R2,1518629589870,6,0
I01P1R2,1518629589979,5,0
I01P1R2,1518629590070,4,0
I01P1R2,1518629590169,3,0
I01P1R2,1518629590269,2,0
I01P1R2,1518629590372,1,0
I01P1R2,1518629590486,0,0
I01P1R2,1518629591131,0,1
I01P1R2,1518629591253,1,1
I01P1R2,1518629591350,2,1
I01P1R2,1518629591465,3,1
I01P1R2,1518629591574,4,1
I01P1R2,1518629591646,5,1
I01P1R2,1518629591749,6,1
I01P1R2,1518629591829,7,1
I01P1R2,1518629591945,8,1
I01P1R2,1518629592824,7,1
I01P1R2,1518629592840,7,0
I01P1R2,1518629592928,6,0
I01P1R2,1518629593024,5,0
I01P1R2,1518629593107,4,0
I01P1R2,1518629593207,3,0
I01P1R2,1518629593308,2,0
I01P1R2,1518629593421,2,1
I01P1R2,1518629593438,1,1
I01P1R2,1518629593588,0,1
I01P1R2,1518629594065,1,1
I01P1R2,1518629594238,2,1
I01P1R2,1518629594370,3,1
I01P1R2,1518629594484,4,1
I01P1R2,1518629594586,5,1
I01P1R2,1518629594705,6,1
I01P1R2,1518629594819,7,1
I01P1R2,1518629594989,8,1
I01P1R2,1518629595661,7,1
I01P1R2,1518629595877,6,1
I01P1R2,1518629596028,5,1
I01P1R2,1518629596176,4,1
I01P1R2,1518629596309,3,1
I01P1R2,1518629596460,2,1
I01P1R2,1518629596591,1,1
I01P1R2,1518629596757,0,1
I01P1R2,1518629597439,1,1
I01P1R2,1518629597571,2,1
I01P1R2,1518629597705,3,1
I01P1R2,1518629597804,4,1
I01P1R2,1518629597906,5,1
I01P1R2,1518629598042,6,1
I01P1R2,1518629598168,7,1
I01P1R2,1518629598418,8,1
I01P1R2,1518629598715,7,1
I01P1R2,1518629599014,6,1
I01P1R2,1518629599130,5,1
I01P1R2,1518629599249,4,1
I01P1R2,1518629599379,3,1
I01P1R2,1518629599527,2,1
I01P1R2,1518629599727,1,1
I01P1R2,1518629599943,1,2
I10P2R2,1518629603627,1,1
I10P2R2,1518629603946,2,1
I10P2R2,1518629604108,3,1
I10P2R2,1518629604248,4,1
I10P2R2,1518629604357,5,1
I10P2R2,1518629604442,6,1
I10P2R2,1518629604539,7,1
I10P2R2,1518629604623,8,1
I10P2R2,1518629605468,7,1
I10P2R2,1518629605551,6,1
I10P2R2,1518629605618,5,1
I10P2R2,1518629605717,4,1
I10P2R2,1518629605783,3,1
I10P2R2,1518629605867,2,1
I10P2R2,1518629605950,1,1
I10P2R2,1518629606050,0,1
I10P2R2,1518629606945,1,1
I10P2R2,1518629607028,2,1
I10P2R2,1518629607128,3,1
I10P2R2,1518629607245,4,1
I10P2R2,1518629607343,5,1
I10P2R2,1518629607459,6,1
I10P2R2,1518629607609,7,1
I10P2R2,1518629608359,6,1
I10P2R2,1518629608540,5,1
I10P2R2,1518629608638,4,1
I10P2R2,1518629608770,3,1
I10P2R2,1518629608870,2,1
I10P2R2,1518629609002,1,1
I10P2R2,1518629609134,0,1
I10P2R2,1518629609799,0,2
I10P2R2,1518629609832,1,2
I10P2R2,1518629609932,2,2
I10P2R2,1518629610031,3,2
I10P2R2,1518629610130,4,2
I10P2R2,1518629610230,5,2
I10P2R2,1518629610332,6,2
I10P2R2,1518629610479,7,2
I10P2R2,1518629611143,6,2
I10P2R2,1518629611276,6,1
I10P2R2,1518629611308,5,1
I10P2R2,1518629611425,4,2
I10P2R2,1518629611542,3,2
I10P2R2,1518629611661,2,2
I10P2R2,1518629611757,1,2
I10P2R2,1518629611873,0,2
I10P2R2,1518629612635,1,2
I10P2R2,1518629612769,2,2
I10P2R2,1518629612874,3,2
I10P2R2,1518629613041,4,2
I02P2R3,1518629617216,2,1
I02P2R3,1518629617384,2,0
I02P2R3,1518629617399,1,0
I02P2R3,1518629617499,0,0
I02P2R3,1518629618178,0,1
I02P2R3,1518629618280,0,0
I02P2R3,1518629618444,0,1
I02P2R3,1518629618676,1,1
I02P2R3,1518629618692,1,0
I02P2R3,1518629618776,2,0
I02P2R3,1518629618876,3,0
I02P2R3,1518629618975,4,0
I02P2R3,1518629618991,4,1
I02P2R3,1518629619078,5,1
I02P2R3,1518629619174,6,1
I02P2R3,1518629619347,7,1
I02P2R3,1518629619507,7,0
I02P2R3,1518629619922,6,0
I02P2R3,1518629620086,5,0
I02P2R3,1518629620186,4,0
I02P2R3,1518629620286,3,0
I02P2R3,1518629620419,2,0
I02P2R3,1518629620589,1,0
I02P2R3,1518629620834,0,0
I04P2R1,1518629632398,2,2
I04P2R1,1518629632897,2,1
I04P2R1,1518629632980,2,0
I04P2R1,1518629634140,3,0
I04P2R1,1518629634340,3,1
I04P2R1,1518629634390,3,2
I04P2R1,1518629634439,3,3
I04P2R1,1518629634489,2,3
I04P2R1,1518629634523,2,4
I04P2R1,1518629634623,2,5
I04P2R1,1518629634704,2,6
I04P2R1,1518629635169,2,5
I04P2R1,1518629635268,2,4
I04P2R1,1518629635302,1,4
I04P2R1,1518629635368,1,3
I04P2R1,1518629635401,0,3
I04P2R1,1518629635501,0,2
I04P2R1,1518629635699,0,1
I04P2R1,1518629635769,0,0
I04P2R1,1518629635849,0,1
I04P2R1,1518629635881,0,0
I04P2R1,1518629635998,1,0
I04P2R1,1518629636098,2,0
I04P2R1,1518629636449,3,0
I04P2R1,1518629636529,4,0
I04P2R1,1518629636579,5,0
I04P2R1,1518629636629,6,0
I04P2R1,1518629636679,7,0
I04P2R1,1518629636745,8,0
I04P2R1,1518629637841,7,0
I04P2R1,1518629637923,6,0
I04P2R1,1518629637991,5,0
I04P2R1,1518629638072,4,0
I04P2R1,1518629638156,3,0
I04P2R1,1518629638239,2,0
I04P2R1,1518629638338,1,0
I04P2R1,1518629638438,0,0
I04P2R1,1518629639384,1,0
I04P2R1,1518629639549,2,0
I04P2R1,1518629639683,3,0
I04P2R1,1518629639817,4,0
I04P2R1,1518629639981,5,0
I04P2R1,1518629640129,6,0
I04P2R1,1518629640263,7,0
I04P2R1,1518629640411,8,0
I04P2R1,1518629640846,7,0
I04P2R1,1518629641109,6,0
I04P2R1,1518629641260,5,0
I04P2R1,1518629641357,4,0
I04P2R1,1518629641490,3,0
I04P2R1,1518629641607,2,0
I04P2R1,1518629641746,1,0
