Stimulus,Timestamp,x,y
I10P2R1,1518625306919,3,5
I10P2R1,1518625307465,3,4
I10P2R1,1518625307565,3,3
I10P2R1,1518625307629,3,2
I10P2R1,1518625307697,3,1
I10P2R1,1518625307767,3,0
I10P2R1,1518625308377,4,0
I10P2R1,1518625308709,3,0
I10P2R1,1518625308992,2,0
I10P2R1,1518625309108,1,0
I10P2R1,1518625309242,0,0
I10P2R1,1518625310253,1,0
I10P2R1,1518625310442,2,0
I10P2R1,1518625310569,3,0
I10P2R1,1518625310702,4,0
I10P2R1,1518625310817,5,0
I10P2R1,1518625310950,6,0
I10P2R1,1518625311115,7,0
I10P2R1,1518625311365,8,0
I10P2R1,1518625313190,7,0
I10P2R1,1518625313272,6,0
I10P2R1,1518625313373,5,0
I10P2R1,1518625313555,4,0
I10P2R1,1518625314684,3,0
I10P2R1,1518625315312,2,0
I10P2R1,1518625315433,3,0
I04P2R2,1518625322562,2,0
I04P2R2,1518625322714,1,0
I04P2R2,1518625322847,0,0
I04P2R2,1518625323362,1,0
I04P2R2,1518625323497,2,0
I04P2R2,1518625323659,3,0
I02P1R1,1518625333034,2,0
I02P1R1,1518625333281,1,0
I02P1R1,1518625334178,2,0
I02P1R1,1518625336434,3,0
I02P1R1,1518625336684,4,0
I02P1R1,1518625336950,5,0
I02P1R1,1518625337314,4,0
I02P1R1,1518625337533,3,0
I02P1R1,1518625337647,2,0
I02P1R1,1518625337930,1,0
I02P1R1,1518625338094,0,0
I02P1R1,1518625340750,1,0
I04P2R3,1518625353923,2,0
I04P2R3,1518625354108,3,0
I04P2R3,1518625354357,4,0
I04P2R3,1518625355036,3,0
I04P2R3,1518625355284,2,0
I04P2R3,1518625355432,1,0
I04P2R3,1518625355602,0,0
I04P2R3,1518625356016,1,0
I09P1R4,1518625363333,1,0
I02P2R3,1518625371712,2,0
I02P2R3,1518625372889,3,0
I02P2R3,1518625372989,4,0
I02P2R3,1518625373105,5,0
I02P2R3,1518625373205,6,0
I02P2R3,1518625374150,5,0
I02P2R3,1518625374316,4,0
I02P2R3,1518625374415,3,0
I02P2R3,1518625374597,2,0
I02P2R3,1518625374765,1,0
I02P2R3,1518625374915,0,0
I02P2R3,1518625379546,1,0
I04P1R2,1518625385566,0,0
I04P1R2,1518625386879,1,0
I04P1R2,1518625387043,2,0
I04P1R2,1518625387175,3,0
I04P1R2,1518625387274,4,0
I04P1R2,1518625387423,5,0
I04P1R2,1518625387556,6,0
I04P1R2,1518625387656,7,0
I04P1R2,1518625387772,8,0
I04P1R2,1518625389747,7,0
I04P1R2,1518625389916,6,0
I04P1R2,1518625389978,5,0
I04P1R2,1518625390047,4,0
I04P1R2,1518625390094,3,0
I04P1R2,1518625390160,2,0
I04P1R2,1518625390212,1,0
I04P1R2,1518625390278,0,0
I04P1R2,1518625392932,1,0
I04P1R2,1518625392999,2,0
I04P1R2,1518625393098,3,0
I09P2R1,1518625400417,3,0
I09P2R1,1518625400748,3,1
I09P2R1,1518625400799,2,1
I09P2R1,1518625400914,2,0
I09P2R1,1518625401012,1,0
I09P2R1,1518625401169,0,0
I09P2R1,1518625401744,1,0
I09P2R1,1518625401892,2,0
I09P2R1,1518625401977,3,0
I09P2R1,1518625402041,4,0
I09P2R1,1518625402092,5,0
I09P2R1,1518625402175,6,0
I09P2R1,1518625402226,7,0
I09P2R1,1518625402326,8,0
I09P2R1,1518625404034,7,0
I09P2R1,1518625404117,6,0
I09P2R1,1518625404149,5,0
I09P2R1,1518625404197,4,0
I09P2R1,1518625404249,3,0
I09P2R1,1518625404316,2,0
I09P2R1,1518625404364,1,0
I09P2R1,1518625404463,0,0
I09P2R1,1518625406241,1,0
I09P2R1,1518625406308,2,0
I09P2R1,1518625406357,3,0
I09P2R1,1518625406391,4,0
I09P2R1,1518625406441,5,0
I09P2R1,1518625406508,6,0
I09P2R1,1518625406573,7,0
I09P2R1,1518625406690,8,0
I09P2R1,1518625409195,7,0
I09P2R1,1518625409259,6,0
I09P2R1,1518625409342,5,0
I09P2R1,1518625409459,4,0
I09P2R1,1518625409590,3,0
I09P2R1,1518625409741,2,0
I09P2R1,1518625410454,3,0
I09P2R1,1518625411582,4,0
I10P1R3,1518625417690,4,0
I10P1R3,1518625417756,5,0
I10P1R3,1518625417875,4,0
I10P1R3,1518625418983,5,0
I10P1R3,1518625419133,6,0
I10P1R3,1518625419248,7,0
I10P1R3,1518625419411,8,0
I10P1R3,1518625420610,7,0
I10P1R3,1518625420675,6,0
I10P1R3,1518625420760,5,0
I10P1R3,1518625420844,4,0
I10P1R3,1518625420959,3,0
I10P1R3,1518625421038,2,0
I10P1R3,1518625421107,1,0
I10P1R3,1518625421221,0,0
I10P1R3,1518625422465,1,0
I01P1R4,1518625427531,0,2
I01P1R4,1518625427691,0,1
I01P1R4,1518625428140,0,0
I01P1R4,1518625428558,1,0
I01P1R4,1518625428688,2,0
I01P1R4,1518625428906,3,0
I01P1R4,1518625429217,4,0
I01P1R4,1518625429400,5,0
I01P1R4,1518625429567,6,0
I01P1R4,1518625429701,7,0
I01P1R4,1518625429948,6,0
I01P1R4,1518625430014,5,0
I01P1R4,1518625430064,4,0
I01P1R4,1518625430114,3,0
I01P1R4,1518625430189,2,0
I09P1R3,1518625436619,3,4
I09P1R3,1518625436718,3,3
I09P1R3,1518625436833,3,2
I09P1R3,1518625436932,3,1
I09P1R3,1518625437082,3,0
I09P1R3,1518625437199,2,0
I09P1R3,1518625437613,3,0
I09P1R3,1518625437730,4,0
I09P1R3,1518625437831,5,0
I09P1R3,1518625437916,6,0
I09P1R3,1518625438043,7,0
I09P1R3,1518625438146,8,0
I09P1R3,1518625438392,7,0
I09P1R3,1518625438493,6,0
I09P1R3,1518625438594,5,0
I09P1R3,1518625438691,4,0
I09P1R3,1518625438776,3,0
I09P1R3,1518625438858,2,0
I09P1R3,1518625438907,1,0
I09P1R3,1518625438990,0,0
I09P1R3,1518625440618,1,0
I09P1R3,1518625440667,2,0
I09P1R3,1518625440733,3,0
I09P1R3,1518625440802,4,0
I09P1R3,1518625440901,5,0
I09P1R3,1518625441015,6,0
I09P1R3,1518625441133,7,0
