Stimulus,Timestamp,x,y
I01P2R2,1518618558768,0,1
I01P2R2,1518618558817,1,1
I02P1R3,1518618564193,3,6
I02P1R3,1518618564312,3,5
I02P1R3,1518618564378,3,4
I02P1R3,1518618564443,3,3
I02P1R3,1518618564497,3,2
I02P1R3,1518618564525,3,1
I02P1R3,1518618564578,3,0
I02P1R3,1518618564761,4,0
I02P1R3,1518618564890,5,0
I02P1R3,1518618564973,6,0
I02P1R3,1518618565147,7,0
I02P1R3,1518618565339,6,0
I02P1R3,1518618565488,5,0
I02P1R3,1518618565589,4,0
I02P1R3,1518618565619,4,1
I02P1R3,1518618565661,3,1
I02P1R3,1518618565731,2,2
I02P1R3,1518618565803,1,3
I02P1R3,1518618566234,2,3
I02P1R3,1518618566383,2,4
I04P1R3,1518618571779,3,8
I04P1R3,1518618571810,2,8
I04P1R3,1518618571842,2,7
I04P1R3,1518618571876,2,6
I04P1R3,1518618571931,1,5
I04P1R3,1518618571962,1,4
I04P1R3,1518618572009,1,3
I04P1R3,1518618572027,0,3
I04P1R3,1518618572045,0,2
I04P1R3,1518618572141,0,1
I04P1R3,1518618572293,0,0
I04P1R3,1518618572954,1,0
I04P1R3,1518618573086,2,0
I04P1R3,1518618573138,3,0
I04P1R3,1518618573189,4,1
I04P1R3,1518618573219,5,1
I04P1R3,1518618573270,6,1
I04P1R3,1518618573286,6,2
I04P1R3,1518618573319,7,2
I04P1R3,1518618573386,8,2
I04P1R3,1518618573518,8,3
I04P1R3,1518618573886,7,3
I04P1R3,1518618573968,6,3
I04P1R3,1518618574000,6,2
I04P1R3,1518618574021,5,2
I04P1R3,1518618574048,5,3
I01P1R2,1518618578916,2,7
I01P1R2,1518618579009,1,7
I01P1R2,1518618579076,1,6
I01P1R2,1518618579094,0,6
I01P1R2,1518618579161,0,5
I01P1R2,1518618579242,0,4
I01P1R2,1518618579309,0,3
I01P1R2,1518618579391,0,2
I01P1R2,1518618579461,0,1
I01P1R2,1518618579509,0,0
I01P1R2,1518618579527,1,0
I01P1R2,1518618579708,2,0
I01P1R2,1518618579775,3,0
I01P1R2,1518618579806,4,0
I01P1R2,1518618579857,5,0
I01P1R2,1518618579907,6,0
I01P1R2,1518618579939,7,0
I01P1R2,1518618579988,8,0
I01P1R2,1518618580660,8,1
I01P1R2,1518618580702,8,2
I01P1R2,1518618580769,8,3
I01P1R2,1518618581099,8,2
I01P1R2,1518618581141,8,3
I01P1R2,1518618581815,8,2
I01P1R2,1518618581914,7,2
I01P1R2,1518618581946,6,2
I01P1R2,1518618581963,5,2
I01P1R2,1518618581979,5,1
I01P1R2,1518618581997,4,1
I01P1R2,1518618582020,3,1
I01P1R2,1518618582058,2,1
I01P1R2,1518618582076,1,1
I01P1R2,1518618582107,0,1
I01P1R2,1518618582826,0,2
I01P1R2,1518618583041,1,2
I01P1R2,1518618583419,2,2
I01P1R2,1518618583527,2,3
I01P1R2,1518618583856,2,4
I01P1R2,1518618584191,2,5
I01P1R2,1518618584338,2,6
I01P1R2,1518618584536,2,7
I01P1R2,1518618584937,2,6
I09P2R3,1518618590230,4,7
I09P2R3,1518618590316,4,6
I09P2R3,1518618590364,4,5
I09P2R3,1518618590378,3,5
I09P2R3,1518618590401,3,4
I09P2R3,1518618590429,3,3
I09P2R3,1518618590460,3,2
I09P2R3,1518618590494,3,1
I09P2R3,1518618590510,3,0
I09P2R3,1518618590644,4,0
I09P2R3,1518618590709,5,0
I09P2R3,1518618590775,6,0
I09P2R3,1518618590840,7,0
I09P2R3,1518618591122,6,0
I09P2R3,1518618591271,5,0
I09P2R3,1518618591390,4,0
I09P2R3,1518618591487,3,0
I09P2R3,1518618591620,2,0
I09P2R3,1518618591879,3,0
I09P2R3,1518618592040,3,1
I04P1R4,1518618595341,4,6
I04P1R4,1518618595370,4,7
I04P1R4,1518618595902,4,6
I04P1R4,1518618596099,4,5
I04P1R4,1518618596132,3,5
I04P1R4,1518618596166,3,4
I04P1R4,1518618596216,3,3
I04P1R4,1518618596249,2,2
I04P1R4,1518618596282,2,1
I04P1R4,1518618596315,2,0
I04P1R4,1518618596332,1,0
I04P1R4,1518618596431,0,0
I04P1R4,1518618597095,1,0
I04P1R4,1518618597231,2,0
I10P2R1,1518618602139,4,6
I10P2R1,1518618602245,4,5
I10P2R1,1518618602306,4,4
I10P2R1,1518618602372,4,3
I10P2R1,1518618602422,4,2
I10P2R1,1518618602488,4,1
I10P2R1,1518618602521,3,1
I10P2R1,1518618602572,3,0
I10P2R1,1518618603152,2,0
I10P2R1,1518618603317,1,0
I10P2R1,1518618603402,2,0
I10P2R1,1518618603500,2,1
I10P2R1,1518618603532,2,2
I10P2R1,1518618603583,2,3
I10P2R1,1518618603633,2,4
I10P2R1,1518618603681,2,5
I10P2R1,1518618603715,2,6
I10P2R1,1518618603765,2,7
I10P2R1,1518618603815,2,8
I10P2R1,1518618603831,3,8
I10P2R1,1518618604114,4,8
I10P2R1,1518618605941,3,8
I10P2R1,1518618606270,4,8
I10P2R1,1518618606950,4,7
I10P2R1,1518618606973,4,6
I10P2R1,1518618606985,4,5
I10P2R1,1518618607017,4,4
I10P2R1,1518618607050,4,3
I10P2R1,1518618607084,4,2
I10P2R1,1518618607117,4,1
I10P2R1,1518618607222,4,0
I09P2R4,1518618611562,5,8
I09P2R4,1518618611961,4,8
I09P2R4,1518618612154,4,7
I09P2R4,1518618612193,4,6
I09P2R4,1518618612209,3,6
I09P2R4,1518618612227,3,5
I09P2R4,1518618612260,3,4
I09P2R4,1518618612280,3,3
I09P2R4,1518618612311,2,2
I09P2R4,1518618612343,2,1
I09P2R4,1518618612377,2,0
I09P2R4,1518618612840,3,0
I04P1R2,1518618617519,4,6
I04P1R2,1518618617569,4,5
I04P1R2,1518618617652,4,4
I04P1R2,1518618617685,3,4
I04P1R2,1518618617702,3,3
I04P1R2,1518618617752,3,2
I04P1R2,1518618617786,3,1
I04P1R2,1518618617835,3,0
I04P1R2,1518618618117,4,0
I09P1R4,1518618622230,4,6
I09P1R4,1518618622317,3,8
I09P1R4,1518618622363,3,7
I09P1R4,1518618622380,2,7
I09P1R4,1518618622401,2,6
I09P1R4,1518618622412,2,5
I09P1R4,1518618622446,2,4
I09P1R4,1518618622463,1,3
I09P1R4,1518618622495,1,2
I09P1R4,1518618622512,1,1
I09P1R4,1518618622547,1,0
I09P1R4,1518618622645,2,0
I09P1R4,1518618622744,3,0
I09P1R4,1518618622878,4,0
I09P1R4,1518618623045,3,0
I09P1R4,1518618623414,3,1
I09P1R4,1518618623445,3,2
I09P1R4,1518618623479,3,3
I09P1R4,1518618623511,2,3
I09P1R4,1518618623526,2,4
I09P1R4,1518618623578,2,5
I09P1R4,1518618623610,2,6
I09P1R4,1518618623645,2,7
I09P1R4,1518618623693,2,8
I01P1R3,1518618627651,4,7
I01P1R3,1518618627689,4,8
I01P1R3,1518618628369,4,7
I01P1R3,1518618628402,4,6
I01P1R3,1518618628453,4,5
I01P1R3,1518618628488,4,4
I01P1R3,1518618628519,4,3
I01P1R3,1518618628551,4,2
I01P1R3,1518618628589,4,1
I01P1R3,1518618628619,4,0
I01P1R3,1518618628717,5,0
I01P1R3,1518618629270,4,0
I01P1R3,1518618629532,3,0
I01P1R3,1518618629566,3,1
I01P1R3,1518618629631,3,2
I01P1R3,1518618629663,2,2
I01P1R3,1518618629730,2,3
I01P1R3,1518618629769,1,3
I01P1R3,1518618629843,0,3
I01P1R3,1518618629853,0,4
I01P1R3,1518618630012,0,5
I01P1R3,1518618630791,0,6
I01P1R3,1518618630891,1,5
I01P1R3,1518618630907,2,5
I01P1R3,1518618630941,3,5
I01P1R3,1518618630958,4,5
I01P1R3,1518618630991,5,5
I01P1R3,1518618631023,6,5
I01P1R3,1518618631040,7,5
I01P1R3,1518618631074,8,5
I01P1R3,1518618631139,8,4
I01P1R3,1518618631372,8,3
I01P1R3,1518618631639,8,2
I01P1R3,1518618632019,8,3
I01P1R3,1518618632236,7,3
I01P1R3,1518618632285,6,4
I01P1R3,1518618632319,5,4
I01P1R3,1518618632368,4,4
I01P1R3,1518618632401,3,4
I01P1R3,1518618632418,3,5
I01P1R3,1518618632518,2,5
I01P1R3,1518618632553,2,4
I01P1R3,1518618632569,3,4
I02P1R2,1518618638225,4,8
I02P1R2,1518618638241,4,7
I02P1R2,1518618638290,4,6
I02P1R2,1518618638342,4,5
I02P1R2,1518618638374,4,4
I02P1R2,1518618638424,4,3
I02P1R2,1518618638457,4,2
I02P1R2,1518618638474,4,1
I02P1R2,1518618638490,5,1
I02P1R2,1518618638507,5,0
I02P1R2,1518618638756,4,0
I02P1R2,1518618638874,3,0
I02P1R2,1518618638956,2,0
I02P1R2,1518618639022,1,0
I02P1R2,1518618639089,1,1
I02P1R2,1518618639121,0,1
I02P1R2,1518618639137,0,2
I02P1R2,1518618639172,0,3
I02P1R2,1518618639221,0,4
I02P1R2,1518618639270,0,5
I02P1R2,1518618639322,0,6
I02P1R2,1518618639385,0,7
I02P1R2,1518618639419,1,8
I02P1R2,1518618639485,2,8
I02P1R2,1518618639536,3,8
I02P1R2,1518618639585,4,8
I02P1R2,1518618639618,5,8
I02P1R2,1518618639650,6,8
I02P1R2,1518618639685,7,8
I02P1R2,1518618639719,8,8
I02P1R2,1518618639951,8,7
I02P1R2,1518618640300,8,6
I02P1R2,1518618640501,8,5
I02P1R2,1518618640530,7,5
I02P1R2,1518618640563,6,5
I02P1R2,1518618640581,5,5
I02P1R2,1518618640614,4,5
I02P1R2,1518618640647,3,5
I02P1R2,1518618640680,2,5
I02P1R2,1518618640714,1,5
I02P1R2,1518618640747,0,5
I02P1R2,1518618641046,0,6
I10P1R4,1518618645146,7,0
I10P1R4,1518618645179,7,8
I10P1R4,1518618645212,7,7
I10P1R4,1518618645228,6,7
I10P1R4,1518618645244,6,6
I10P1R4,1518618645277,6,5
I10P1R4,1518618645311,5,4
I10P1R4,1518618645462,5,5
I10P1R4,1518618645476,4,5
I10P1R4,1518618645510,4,6
I10P1R4,1518618645574,4,7
I10P1R4,1518618645625,4,8
I10P1R4,1518618645861,5,8
I10P1R4,1518618645939,6,8
I10P1R4,1518618646022,7,8
I10P1R4,1518618646122,8,8
I10P1R4,1518618646354,7,8
I10P1R4,1518618646422,6,8
I10P1R4,1518618646454,5,8
I10P1R4,1518618646503,4,8
I10P1R4,1518618646554,3,8
I10P1R4,1518618646619,2,8
I10P1R4,1518618646722,2,7
I10P1R4,1518618646785,2,6
I10P1R4,1518618646835,3,6
I10P1R4,1518618646919,3,5
I10P1R4,1518618646935,4,5
I10P1R4,1518618647532,4,6
I10P1R4,1518618648444,4,7
I10P1R4,1518618648610,5,7
I10P1R4,1518618648644,5,8
I09P1R3,1518618653040,4,7
I09P1R3,1518618653057,5,7
I09P1R3,1518618653107,6,7
I09P1R3,1518618653146,5,7
I09P1R3,1518618653273,4,7
I09P1R3,1518618653455,3,7
I09P1R3,1518618653571,2,7
I09P1R3,1518618653738,1,7
I09P1R3,1518618654008,0,7
I09P1R3,1518618654102,0,8
I09P1R3,1518618654169,0,7
I09P1R3,1518618654235,1,6
I09P1R3,1518618654285,1,5
I09P1R3,1518618654319,1,4
I09P1R3,1518618654351,1,3
I09P1R3,1518618654384,1,2
I09P1R3,1518618654400,2,2
I09P1R3,1518618654434,2,1
I09P1R3,1518618654485,2,0
I09P1R3,1518618654501,3,0
I09P1R3,1518618654585,4,0
I09P1R3,1518618654716,5,0
I09P1R3,1518618654938,6,0
I09P1R3,1518618655065,7,0
I09P1R3,1518618655131,7,1
I09P1R3,1518618655180,7,2
I09P1R3,1518618655248,7,3
I09P1R3,1518618655297,6,3
I09P1R3,1518618655380,5,3
I09P1R3,1518618655413,5,2
I09P1R3,1518618655482,5,1
I09P1R3,1518618655562,5,0
I09P1R3,1518618655580,4,0
I09P1R3,1518618655630,3,0
I09P1R3,1518618655662,2,0
I09P1R3,1518618655712,1,0
I09P1R3,1518618655794,0,0
I09P1R3,1518618655861,1,0
I09P1R3,1518618655928,2,0
I09P1R3,1518618655978,3,0
I09P1R3,1518618656010,4,0
I09P1R3,1518618656043,5,0
I09P1R3,1518618656110,6,1
I09P1R3,1518618656215,5,1
I09P1R3,1518618656344,4,1
I09P1R3,1518618656441,3,1
I09P1R3,1518618656641,3,2
I09P1R3,1518618656675,2,2
I09P1R3,1518618656825,1,2
I09P1R3,1518618656906,2,2
I09P1R3,1518618657055,1,2
I09P1R3,1518618657272,2,2
I09P1R3,1518618658400,2,1
I09P1R3,1518618659131,2,2
I09P1R3,1518618659213,2,3
I09P1R3,1518618659264,3,3
I09P1R3,1518618659422,3,4
I02P2R2,1518618662946,6,5
I02P2R2,1518618663477,5,5
I02P2R2,1518618663560,5,4
I02P2R2,1518618663663,5,3
I02P2R2,1518618663710,5,2
I02P2R2,1518618663795,5,1
I02P2R2,1518618663910,5,2
I10P1R2,1518618669632,5,6
I10P1R2,1518618669815,6,6
I10P1R2,1518618670097,6,8
I10P1R2,1518618670167,6,7
I10P1R2,1518618670230,6,6
I10P1R2,1518618670263,5,6
I10P1R2,1518618670296,5,5
I10P1R2,1518618670347,5,4
I10P1R2,1518618670362,4,4
I10P1R2,1518618670379,4,3
I10P1R2,1518618670416,4,2
I10P1R2,1518618670462,3,2
I10P1R2,1518618670479,3,1
I10P1R2,1518618670564,2,1
I10P1R2,1518618670628,1,1
I10P1R2,1518618670701,0,1
I10P1R2,1518618670722,0,2
I10P1R2,1518618670846,0,3
I10P1R2,1518618671128,1,3
I09P2R1,1518618675541,6,1
I09P2R1,1518618675588,6,2
I09P2R1,1518618675621,6,3
I09P2R1,1518618675656,6,4
I09P2R1,1518618675689,6,5
I09P2R1,1518618675705,5,6
I09P2R1,1518618675741,5,7
I09P2R1,1518618675772,5,8
I09P2R1,1518618675839,4,8
I09P2R1,1518618676020,3,8
I09P2R1,1518618676324,2,8
I09P2R1,1518618676402,2,7
I09P2R1,1518618676418,1,6
I09P2R1,1518618676434,1,5
I09P2R1,1518618676453,1,4
I09P2R1,1518618676468,1,3
I09P2R1,1518618676501,1,2
I09P2R1,1518618676520,0,1
I09P2R1,1518618676535,0,0
I04P2R4,1518618680274,6,7
I04P2R4,1518618680334,7,7
I04P2R4,1518618680383,6,7
I04P2R4,1518618680469,7,7
I04P2R4,1518618680682,8,7
I04P2R4,1518618680750,7,7
I04P2R4,1518618680948,7,8
I04P2R4,1518618680981,7,7
I04P2R4,1518618680999,6,7
I04P2R4,1518618681017,6,6
I04P2R4,1518618681049,6,5
I04P2R4,1518618681083,5,4
I04P2R4,1518618681121,5,3
I04P2R4,1518618681181,4,3
I04P2R4,1518618681280,3,3
I04P2R4,1518618681350,2,3
I04P2R4,1518618681365,2,4
I04P2R4,1518618681387,1,4
I04P2R4,1518618681430,0,4
I04P2R4,1518618681462,0,5
I04P2R4,1518618681911,0,4
I04P2R4,1518618681977,0,3
I04P2R4,1518618682009,0,2
I04P2R4,1518618682043,1,1
I04P2R4,1518618682076,1,0
I04P2R4,1518618682674,0,0
I04P2R4,1518618682957,1,0
I04P2R4,1518618683022,1,1
I04P2R4,1518618683055,1,2
I04P2R4,1518618683071,2,2
I04P2R4,1518618683088,2,3
I04P2R4,1518618683121,2,4
I04P2R4,1518618683155,3,4
I04P2R4,1518618683187,3,5
I04P2R4,1518618683321,3,6
I04P2R4,1518618683370,3,7
I04P2R4,1518618683408,4,7
I04P2R4,1518618683440,4,8
I04P2R4,1518618683453,5,8
I04P2R4,1518618683486,6,8
I04P2R4,1518618683520,7,8
I04P2R4,1518618683569,8,8
I04P2R4,1518618683752,7,8
I04P2R4,1518618683785,7,7
I04P2R4,1518618683802,6,7
I04P2R4,1518618683835,5,7
I04P2R4,1518618683868,4,7
I04P2R4,1518618683887,3,7
I04P2R4,1518618683901,3,6
I04P2R4,1518618683929,2,6
I04P2R4,1518618683956,1,6
I04P2R4,1518618683983,0,6
I04P2R4,1518618684066,0,5
I04P2R4,1518618684334,0,4
I04P2R4,1518618684665,0,3
I04P2R4,1518618684714,1,3
I04P2R4,1518618684730,1,2
I04P2R4,1518618684781,2,1
I04P2R4,1518618684864,3,1
I04P2R4,1518618685079,3,2
I04P2R4,1518618685112,4,2
I04P2R4,1518618685162,4,3
I04P2R4,1518618685178,5,3
I04P2R4,1518618685212,6,3
I04P2R4,1518618685247,7,3
I04P2R4,1518618685263,8,3
I04P2R4,1518618685361,8,4
I04P2R4,1518618685842,8,5
I04P2R4,1518618686030,8,6
I04P2R4,1518618686126,8,7
I04P2R4,1518618686191,8,8
I04P2R4,1518618686573,8,7
I04P2R4,1518618686605,8,6
I04P2R4,1518618686656,8,5
I04P2R4,1518618686771,7,5
I04P2R4,1518618686788,6,5
I04P2R4,1518618686832,5,5
I04P2R4,1518618686872,4,4
I04P2R4,1518618686921,3,4
I04P2R4,1518618687004,3,3
I04P2R4,1518618687053,2,3
I04P2R4,1518618687153,2,4
I10P2R3,1518618690026,7,8
I10P2R3,1518618690771,8,8
I10P2R3,1518618690805,7,8
I10P2R3,1518618690837,6,8
I10P2R3,1518618690886,5,8
I10P2R3,1518618690918,4,8
I10P2R3,1518618690975,3,8
I10P2R3,1518618691047,2,8
I10P2R3,1518618691082,2,7
I10P2R3,1518618691102,1,7
I10P2R3,1518618691152,1,6
I10P2R3,1518618691170,0,6
I10P2R3,1518618691269,0,5
I10P2R3,1518618691585,0,6
I10P2R3,1518618691701,0,5
I10P2R3,1518618692414,0,6
I10P2R3,1518618692464,1,6
I10P2R3,1518618692497,1,7
I10P2R3,1518618692546,2,7
I10P2R3,1518618692612,2,6
I10P2R3,1518618692629,3,6
I10P2R3,1518618692713,4,5
I10P2R3,1518618692810,4,4
I10P2R3,1518618692910,4,3
I10P2R3,1518618692960,4,2
I10P2R3,1518618693027,3,2
I10P2R3,1518618693061,3,1
I10P2R3,1518618693126,2,1
I10P2R3,1518618693194,2,2
I10P2R3,1518618693226,1,2
I10P2R3,1518618693277,1,3
I10P2R3,1518618693343,1,4
I10P2R3,1518618693359,0,4
I10P2R3,1518618693391,0,5
I10P2R3,1518618693493,0,6
I10P2R3,1518618693542,0,7
I10P2R3,1518618693574,0,8
I10P2R3,1518618694536,1,8
I10P2R3,1518618694669,1,7
I10P2R3,1518618694686,1,6
I10P2R3,1518618694718,1,5
I10P2R3,1518618694734,0,5
I10P2R3,1518618694788,0,4
I01P2R4,1518618698138,8,6
I01P2R4,1518618698186,7,6
I01P2R4,1518618698220,6,6
I01P2R4,1518618698252,5,8
I01P2R4,1518618698269,5,7
I01P2R4,1518618698306,4,6
I01P2R4,1518618698336,4,5
I01P2R4,1518618698352,3,4
I01P2R4,1518618698397,3,3
I01P2R4,1518618698432,2,2
I01P2R4,1518618698468,2,1
I01P2R4,1518618698502,1,1
I01P2R4,1518618698568,1,0
I01P2R4,1518618698601,0,1
I01P2R4,1518618698701,0,2
I01P2R4,1518618698784,0,3
I04P2R1,1518618703182,7,8
I04P2R1,1518618703214,6,8
I04P2R1,1518618703248,5,8
I04P2R1,1518618703265,4,8
I04P2R1,1518618703314,3,8
I04P2R1,1518618703347,2,8
I04P2R1,1518618703364,1,8
I04P2R1,1518618703412,0,7
I04P2R1,1518618703744,0,6
I04P2R1,1518618704191,0,7
I04P2R1,1518618704241,0,6
I04P2R1,1518618704327,0,5
I04P2R1,1518618704341,1,5
I04P2R1,1518618704374,1,4
I04P2R1,1518618704426,1,3
I04P2R1,1518618704457,2,3
I04P2R1,1518618704508,2,2
I04P2R1,1518618704607,1,2
I04P2R1,1518618704707,0,2
I04P2R1,1518618704839,0,3
I04P2R1,1518618704872,0,2
I04P2R1,1518618705005,0,3
I04P2R1,1518618705472,0,4
I02P2R4,1518618709517,3,8
I02P2R4,1518618709966,4,8
I02P2R4,1518618710182,3,7
I02P2R4,1518618710199,3,6
I02P2R4,1518618710233,3,5
I02P2R4,1518618710280,3,4
I02P2R4,1518618710331,3,3
I02P2R4,1518618710380,2,2
I02P2R4,1518618710468,2,1
I02P2R4,1518618710529,2,2
I02P2R4,1518618710777,2,3
I02P2R4,1518618710844,2,4
I09P2R2,1518618715141,3,3
I09P2R2,1518618715240,2,2
I09P2R2,1518618715311,1,2
I09P2R2,1518618715357,0,2
I09P2R2,1518618715589,0,1
I09P2R2,1518618715656,0,2
I09P2R2,1518618715756,0,3
I09P2R2,1518618715789,0,4
I09P2R2,1518618715805,0,5
I09P2R2,1518618715824,0,6
I09P2R2,1518618715865,0,7
I09P2R2,1518618715878,0,8
I09P2R2,1518618716552,0,7
I09P2R2,1518618716602,0,6
I09P2R2,1518618716618,0,5
I09P2R2,1518618716651,0,4
I09P2R2,1518618716684,0,3
I09P2R2,1518618716703,0,2
I09P2R2,1518618716717,0,1
I09P2R2,1518618716751,0,0
I09P2R2,1518618719887,1,0
I09P2R2,1518618719919,1,1
I09P2R2,1518618719986,1,2
I09P2R2,1518618720268,1,1
I09P2R2,1518618720301,0,1
I09P2R2,1518618720351,0,0
I02P1R1,1518618727684,5,8
I02P1R1,1518618727769,6,8
I02P1R1,1518618727854,7,8
I02P1R1,1518618728051,6,8
I02P1R1,1518618728167,5,8
I02P1R1,1518618728233,4,8
I02P1R1,1518618728398,3,8
I02P1R1,1518618728498,2,8
I02P1R1,1518618728764,3,8
I02P1R1,1518618728864,4,8
I02P1R1,1518618728965,4,7
I02P1R1,1518618729162,4,6
I02P1R1,1518618729182,3,6
I02P1R1,1518618729227,4,6
I02P1R1,1518618729376,3,6
I02P1R1,1518618729409,3,5
I02P1R1,1518618729576,3,6
I02P1R1,1518618731255,3,5
I02P1R1,1518618731420,3,4
I02P1R1,1518618731552,2,4
I02P1R1,1518618732064,2,3
I02P1R1,1518618732993,2,4
I02P1R1,1518618734225,2,3
I02P1R1,1518618735335,2,4
I02P1R1,1518618735383,1,4
I01P2R3,1518618739183,6,7
I01P2R3,1518618739713,6,6
I01P2R3,1518618739780,6,5
I01P2R3,1518618739795,6,4
I01P2R3,1518618739813,6,3
I01P2R3,1518618739831,6,2
I01P2R3,1518618739863,6,1
I01P2R3,1518618739896,6,0
I01P2R3,1518618740029,5,0
I01P2R3,1518618740230,4,0
I01P2R3,1518618740382,5,0
I01P2R3,1518618740543,4,0
I01P2R3,1518618740770,3,0
I01P2R3,1518618741323,3,1
I01P2R3,1518618741356,3,2
I01P2R3,1518618741390,3,3
I01P2R3,1518618741443,3,4
I01P2R3,1518618741488,3,5
I01P2R3,1518618741539,4,5
I01P2R3,1518618741562,4,6
I01P2R3,1518618741622,4,7
I01P2R3,1518618741641,5,7
I01P2R3,1518618741672,6,7
I01P2R3,1518618741705,7,7
I01P2R3,1518618741741,7,8
I01P2R3,1518618741761,8,8
I01P2R3,1518618742471,8,7
I01P2R3,1518618742518,8,6
I01P2R3,1518618742568,8,5
I01P2R3,1518618742601,8,4
I01P2R3,1518618742636,8,3
I01P2R3,1518618742670,8,2
I01P2R3,1518618742688,8,1
I01P2R3,1518618742703,7,1
I01P2R3,1518618742721,7,0
I01P2R3,1518618742733,6,0
I01P2R3,1518618742750,5,0
I01P2R3,1518618742767,4,0
I01P2R3,1518618742802,3,0
I01P2R3,1518618742817,2,0
I01P2R3,1518618742852,1,0
I01P2R3,1518618742870,0,0
I01P2R3,1518618743811,0,1
I01P2R3,1518618743845,0,2
I01P2R3,1518618743864,1,3
I01P2R3,1518618743881,2,4
I01P2R3,1518618743912,3,5
I01P2R3,1518618743928,4,5
I01P2R3,1518618743947,4,6
I01P2R3,1518618743962,5,6
I01P2R3,1518618744029,5,7
I01P2R3,1518618744110,4,7
I01P2R3,1518618744144,4,8
I01P2R3,1518618744297,3,8
I09P1R2,1518618748755,6,0
I09P1R2,1518618749256,5,0
I09P1R2,1518618749435,4,0
I09P1R2,1518618749571,3,0
I09P1R2,1518618749635,2,0
I09P1R2,1518618749667,2,1
I09P1R2,1518618749686,2,2
I09P1R2,1518618749717,1,3
I09P1R2,1518618749734,1,4
I09P1R2,1518618749778,1,5
I09P1R2,1518618749816,1,6
I09P1R2,1518618749833,0,6
I09P1R2,1518618749849,0,7
I09P1R2,1518618749884,0,8
