Stimulus,Timestamp,x,y
I01P2R2,1518169781630,0,1
I01P2R2,1518169781644,0,2
I01P2R2,1518169781659,0,3
I01P2R2,1518169781677,0,4
I01P2R2,1518169781693,0,5
I01P2R2,1518169781709,0,6
I01P2R2,1518169781727,0,7
I01P2R2,1518169781743,0,8
I01P2R2,1518169782994,0,7
I01P2R2,1518169783055,0,6
I01P2R2,1518169783087,0,5
I01P2R2,1518169783104,0,4
I01P2R2,1518169783135,0,3
I01P2R2,1518169783171,0,2
I01P2R2,1518169783187,0,1
I01P2R2,1518169783204,0,0
I01P2R2,1518169786092,0,1
I01P2R2,1518169786140,0,2
I01P2R2,1518169786274,0,3
I01P2R2,1518169786342,0,4
I01P2R2,1518169786544,0,3
I01P2R2,1518169786937,0,4
I01P2R2,1518169787072,0,5
I01P2R2,1518169787168,0,6
I01P2R2,1518169787385,0,5
I01P2R2,1518169787718,0,4
I01P2R2,1518169788548,0,5
I01P2R2,1518169788747,0,4
I01P2R2,1518169788962,0,5
I01P2R2,1518169789630,0,4
I02P2R1,1518169796211,0,1
I02P2R1,1518169796415,0,0
I02P2R1,1518169796511,0,1
I02P2R1,1518169796613,0,2
I02P2R1,1518169796727,0,3
I02P2R1,1518169796825,0,4
I02P2R1,1518169796946,0,5
I02P2R1,1518169797012,0,6
I02P2R1,1518169797125,0,7
I02P2R1,1518169797325,0,8
I02P2R1,1518169798237,0,7
I02P2R1,1518169798669,0,6
I02P2R1,1518169799184,0,5
I02P2R1,1518169799830,0,4
I02P2R1,1518169800409,0,3
I02P2R1,1518169800493,0,2
I02P2R1,1518169800577,0,1
I02P2R1,1518169800644,0,0
I02P2R1,1518169803564,0,1
I02P2R1,1518169803729,0,2
I02P2R1,1518169803893,0,3
I02P2R1,1518169804193,0,4
I01P1R3,1518169811444,0,0
I01P1R3,1518169811809,0,1
I01P1R3,1518169811990,0,2
I01P1R3,1518169812140,0,3
I01P1R3,1518169812222,0,4
I01P1R3,1518169812256,0,5
I01P1R3,1518169812291,0,6
I01P1R3,1518169812338,0,7
I01P1R3,1518169812388,0,8
I01P1R3,1518169813500,0,7
I01P1R3,1518169813554,0,6
I01P1R3,1518169813881,0,5
I01P1R3,1518169813998,0,4
I01P1R3,1518169814280,0,5
I01P1R3,1518169814446,0,4
I01P1R3,1518169814629,0,5
I04P1R1,1518169824334,0,1
I04P1R1,1518169824469,0,2
I04P1R1,1518169825183,0,3
I01P2R1,1518169832913,0,1
I01P2R1,1518169832948,0,2
I01P2R1,1518169832964,0,3
I01P2R1,1518169832997,0,4
I01P2R1,1518169833030,0,5
I01P2R1,1518169833064,0,6
I01P2R1,1518169833097,0,7
I01P2R1,1518169833130,0,8
I01P2R1,1518169834076,0,6
I01P2R1,1518169834092,0,5
I01P2R1,1518169834124,0,4
I01P2R1,1518169834156,0,3
I01P2R1,1518169834174,0,1
I01P2R1,1518169834190,0,0
I01P2R1,1518169837807,0,1
I01P2R1,1518169838107,0,2
I01P2R1,1518169838636,0,3
I10P1R3,1518169843731,0,1
I10P1R3,1518169843946,0,2
I10P1R3,1518169844080,0,3
I10P1R3,1518169844179,0,4
I10P1R3,1518169844246,0,5
I10P1R3,1518169844312,0,6
I10P1R3,1518169844362,0,7
I10P1R3,1518169844427,0,8
I10P1R3,1518169846302,0,7
I10P1R3,1518169846355,0,6
I10P1R3,1518169846402,0,5
I10P1R3,1518169846418,0,4
I10P1R3,1518169846473,0,3
I10P1R3,1518169846505,0,2
I10P1R3,1518169846551,0,1
I10P1R3,1518169846567,0,0
I10P1R3,1518169848130,0,1
I10P1R3,1518169848642,0,2
I04P2R2,1518169854843,0,4
I04P2R2,1518169855150,0,5
I04P2R2,1518169855366,0,6
I04P2R2,1518169855562,0,7
I04P2R2,1518169855745,0,8
I04P2R2,1518169856993,0,7
I04P2R2,1518169857058,0,6
I04P2R2,1518169857121,0,5
I04P2R2,1518169857204,0,4
I04P2R2,1518169857289,0,3
I04P2R2,1518169857634,0,2
I04P2R2,1518169858832,0,3
I04P2R2,1518169859562,0,2
I04P2R2,1518169859642,0,3
I04P2R2,1518169859878,0,2
I02P2R3,1518169865366,0,1
I02P2R3,1518169865399,0,2
I02P2R3,1518169865433,0,3
I02P2R3,1518169865482,0,4
I02P2R3,1518169865532,0,5
I02P2R3,1518169865568,0,6
I02P2R3,1518169865615,0,7
I02P2R3,1518169865667,0,8
I02P2R3,1518169866528,0,7
I02P2R3,1518169866550,0,6
I02P2R3,1518169866565,0,5
I02P2R3,1518169866612,0,4
